Energy;Date;Topic
71450;2022-08-12 04:54:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71451;2022-08-12 04:56:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71448;2022-08-12 04:49:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71449;2022-08-12 04:50:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71450;2022-08-12 04:53:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71446;2022-08-12 04:44:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71447;2022-08-12 04:45:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71448;2022-08-12 04:48:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71445;2022-08-12 04:39:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71446;2022-08-12 04:42:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71443;2022-08-12 04:34:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71444;2022-08-12 04:36:13+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71441;2022-08-12 04:28:54+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71442;2022-08-12 04:31:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71443;2022-08-12 04:33:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71439;2022-08-12 04:23:54+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71440;2022-08-12 04:25:22+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71441;2022-08-12 04:28:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71437;2022-08-12 04:18:54+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71438;2022-08-12 04:20:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71439;2022-08-12 04:22:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71435;2022-08-12 04:13:54+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71436;2022-08-12 04:14:24+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71437;2022-08-12 04:17:23+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71433;2022-08-12 04:08:54+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71434;2022-08-12 04:09:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71435;2022-08-12 04:11:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71430;2022-08-12 03:59:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71431;2022-08-12 04:00:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71432;2022-08-12 04:03:22+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71429;2022-08-12 03:54:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71430;2022-08-12 03:57:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71427;2022-08-12 03:49:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71428;2022-08-12 03:50:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71429;2022-08-12 03:53:23+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71425;2022-08-12 03:44:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71426;2022-08-12 03:45:23+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71427;2022-08-12 03:48:13+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71424;2022-08-12 03:39:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71425;2022-08-12 03:42:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71422;2022-08-12 03:34:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71423;2022-08-12 03:37:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71420;2022-08-12 03:29:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71421;2022-08-12 03:32:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71418;2022-08-12 03:24:23+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71419;2022-08-12 03:26:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71416;2022-08-12 03:19:23+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71417;2022-08-12 03:21:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71418;2022-08-12 03:23:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71414;2022-08-12 03:13:53+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71415;2022-08-12 03:15:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71416;2022-08-12 03:18:21+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71412;2022-08-12 03:08:53+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71413;2022-08-12 03:10:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71414;2022-08-12 03:12:23+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71409;2022-08-12 02:59:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71410;2022-08-12 03:00:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71411;2022-08-12 03:03:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71407;2022-08-12 02:54:23+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71408;2022-08-12 02:55:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71409;2022-08-12 02:58:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71406;2022-08-12 02:49:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71407;2022-08-12 02:52:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71404;2022-08-12 02:44:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71405;2022-08-12 02:46:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71402;2022-08-12 02:39:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71403;2022-08-12 02:41:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71404;2022-08-12 02:43:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71400;2022-08-12 02:34:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71401;2022-08-12 02:35:22+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71402;2022-08-12 02:38:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71399;2022-08-12 02:29:23+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71400;2022-08-12 02:32:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71397;2022-08-12 02:24:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71398;2022-08-12 02:27:22+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71395;2022-08-12 02:19:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71396;2022-08-12 02:21:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71393;2022-08-12 02:14:08+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71394;2022-08-12 02:16:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71391;2022-08-12 02:08:55+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71392;2022-08-12 02:11:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71387;2022-08-12 01:59:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71388;2022-08-12 02:00:23+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71389;2022-08-12 02:03:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71385;2022-08-12 01:54:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71386;2022-08-12 01:55:22+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71387;2022-08-12 01:58:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71384;2022-08-12 01:49:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71385;2022-08-12 01:52:22+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71382;2022-08-12 01:44:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71383;2022-08-12 01:47:22+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71380;2022-08-12 01:39:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71381;2022-08-12 01:40:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71379;2022-08-12 01:34:13+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71380;2022-08-12 01:37:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71377;2022-08-12 01:29:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71378;2022-08-12 01:31:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71375;2022-08-12 01:24:13+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71376;2022-08-12 01:25:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71373;2022-08-12 01:19:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71374;2022-08-12 01:20:22+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71375;2022-08-12 01:22:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71372;2022-08-12 01:14:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71373;2022-08-12 01:17:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71370;2022-08-12 01:08:53+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71371;2022-08-12 01:11:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71367;2022-08-12 00:59:21+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71368;2022-08-12 01:01:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71365;2022-08-12 00:54:21+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71366;2022-08-12 00:56:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71363;2022-08-12 00:49:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71364;2022-08-12 00:50:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71365;2022-08-12 00:53:22+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71361;2022-08-12 00:44:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71362;2022-08-12 00:45:21+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71363;2022-08-12 00:48:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71360;2022-08-12 00:39:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71361;2022-08-12 00:42:20+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71358;2022-08-12 00:34:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71359;2022-08-12 00:37:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71356;2022-08-12 00:29:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71357;2022-08-12 00:30:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71354;2022-08-12 00:24:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71355;2022-08-12 00:25:21+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71356;2022-08-12 00:28:22+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71353;2022-08-12 00:19:21+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71354;2022-08-12 00:22:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71351;2022-08-12 00:14:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71352;2022-08-12 00:16:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71349;2022-08-12 00:09:22+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71350;2022-08-12 00:10:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71346;2022-08-11 23:59:20+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71347;2022-08-12 00:01:08+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71348;2022-08-12 00:03:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71344;2022-08-11 23:54:21+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71345;2022-08-11 23:55:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71346;2022-08-11 23:58:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71343;2022-08-11 23:49:20+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71344;2022-08-11 23:52:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71341;2022-08-11 23:44:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71342;2022-08-11 23:46:21+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71339;2022-08-11 23:39:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71340;2022-08-11 23:41:21+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71341;2022-08-11 23:43:21+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71337;2022-08-11 23:34:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71338;2022-08-11 23:35:13+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71339;2022-08-11 23:38:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71336;2022-08-11 23:29:21+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71337;2022-08-11 23:32:08+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71334;2022-08-11 23:24:21+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71335;2022-08-11 23:27:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71332;2022-08-11 23:19:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71333;2022-08-11 23:20:21+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71331;2022-08-11 23:14:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71332;2022-08-11 23:17:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71329;2022-08-11 23:09:21+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71330;2022-08-11 23:11:21+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71326;2022-08-11 22:59:13+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71327;2022-08-11 23:01:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71324;2022-08-11 22:54:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71325;2022-08-11 22:55:20+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71326;2022-08-11 22:57:08+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71323;2022-08-11 22:49:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71324;2022-08-11 22:52:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71321;2022-08-11 22:44:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71322;2022-08-11 22:46:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71319;2022-08-11 22:39:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71320;2022-08-11 22:41:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71317;2022-08-11 22:34:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71318;2022-08-11 22:35:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71319;2022-08-11 22:38:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71316;2022-08-11 22:29:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71317;2022-08-11 22:32:20+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71314;2022-08-11 22:24:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71315;2022-08-11 22:26:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71312;2022-08-11 22:19:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71313;2022-08-11 22:20:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71314;2022-08-11 22:23:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71310;2022-08-11 22:14:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71311;2022-08-11 22:15:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71312;2022-08-11 22:17:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71309;2022-08-11 22:09:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71310;2022-08-11 22:12:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71305;2022-08-11 21:59:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71306;2022-08-11 22:01:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71304;2022-08-11 21:54:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71305;2022-08-11 21:57:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71302;2022-08-11 21:49:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71303;2022-08-11 21:52:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71300;2022-08-11 21:44:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71301;2022-08-11 21:47:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71298;2022-08-11 21:39:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71299;2022-08-11 21:41:20+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71296;2022-08-11 21:34:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71297;2022-08-11 21:36:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71298;2022-08-11 21:38:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71294;2022-08-11 21:29:08+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71295;2022-08-11 21:31:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71292;2022-08-11 21:24:20+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71293;2022-08-11 21:25:20+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71294;2022-08-11 21:28:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71290;2022-08-11 21:19:13+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71291;2022-08-11 21:20:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71292;2022-08-11 21:22:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71288;2022-08-11 21:14:13+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71289;2022-08-11 21:15:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71290;2022-08-11 21:17:20+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71287;2022-08-11 21:09:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71288;2022-08-11 21:12:20+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71283;2022-08-11 20:59:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71284;2022-08-11 21:00:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71285;2022-08-11 21:03:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71282;2022-08-11 20:54:13+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71283;2022-08-11 20:57:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71280;2022-08-11 20:49:20+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71281;2022-08-11 20:52:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71278;2022-08-11 20:44:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71279;2022-08-11 20:46:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71276;2022-08-11 20:39:12+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71277;2022-08-11 20:41:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71278;2022-08-11 20:43:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71274;2022-08-11 20:34:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71275;2022-08-11 20:35:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71276;2022-08-11 20:38:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71273;2022-08-11 20:29:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71274;2022-08-11 20:32:20+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71271;2022-08-11 20:24:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71272;2022-08-11 20:27:08+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71269;2022-08-11 20:19:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71270;2022-08-11 20:21:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71267;2022-08-11 20:14:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71268;2022-08-11 20:15:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71269;2022-08-11 20:17:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71266;2022-08-11 20:09:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71267;2022-08-11 20:12:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71262;2022-08-11 19:59:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71263;2022-08-11 20:00:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71264;2022-08-11 20:03:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71260;2022-08-11 19:54:13+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71261;2022-08-11 19:55:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71262;2022-08-11 19:58:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71258;2022-08-11 19:49:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71259;2022-08-11 19:50:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71260;2022-08-11 19:52:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71256;2022-08-11 19:44:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71257;2022-08-11 19:45:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71258;2022-08-11 19:47:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71254;2022-08-11 19:39:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71255;2022-08-11 19:40:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71256;2022-08-11 19:42:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71252;2022-08-11 19:34:13+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71253;2022-08-11 19:35:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71254;2022-08-11 19:37:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71251;2022-08-11 19:29:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71252;2022-08-11 19:32:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71249;2022-08-11 19:24:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71250;2022-08-11 19:27:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71247;2022-08-11 19:19:11+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71248;2022-08-11 19:22:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71245;2022-08-11 19:14:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71246;2022-08-11 19:16:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71247;2022-08-11 19:18:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71243;2022-08-11 19:09:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71244;2022-08-11 19:10:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71245;2022-08-11 19:13:16+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71240;2022-08-11 18:59:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71241;2022-08-11 19:02:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71238;2022-08-11 18:54:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71239;2022-08-11 18:56:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71236;2022-08-11 18:49:06+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71237;2022-08-11 18:50:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71238;2022-08-11 18:53:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71234;2022-08-11 18:44:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71235;2022-08-11 18:45:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71236;2022-08-11 18:47:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71233;2022-08-11 18:39:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71234;2022-08-11 18:42:19+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71231;2022-08-11 18:34:17+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71232;2022-08-11 18:35:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71229;2022-08-11 18:29:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71230;2022-08-11 18:30:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71231;2022-08-11 18:33:05+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71228;2022-08-11 18:24:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71229;2022-08-11 18:28:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71226;2022-08-11 18:19:08+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71227;2022-08-11 18:22:09+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71224;2022-08-11 18:14:10+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71225;2022-08-11 18:16:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71222;2022-08-11 18:09:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71223;2022-08-11 18:10:15+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71224;2022-08-11 18:13:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71219;2022-08-11 17:59:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71220;2022-08-11 18:01:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71217;2022-08-11 17:54:14+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71218;2022-08-11 17:55:18+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71219;2022-08-11 17:58:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
71215;2022-08-11 17:49:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
